,date,review,rating,isEdited,userName,title,developerResponse
584,2022-05-20 02:28:15,App tự tạo thẻ ảo visa rồi trừ phí thường niên,1,False,Ielts candidate,App tự tạo thẻ visa rồi trừ phí,"{'id': 29955894, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-25T08:19:21Z'}"
585,2022-05-19 02:25:56,"Thân gửi phòng “mảketing” app ngân hàng chứ không phải ví điện tử, thông báo ít thôi!!! Từ đêm tới ngày thông báo miết",1,False,Đình Phục,Thông báo quá nhiều,
586,2022-05-17 08:23:16,Chờ hoài không thấy mã gửi về để xác minh tài khoản cho 1 sao,1,False,Lỗiquanhiuuu,Mã mở tài khoản,
587,2022-05-17 04:47:14,"Trải nghiệm Siêu tệ, vô cùng bất tiện khi gặp lỗi và ko thể chuyển khoản nâng cao",1,False,Okkkkkkkkkkkkkkkkok,eToken mất đồng bộ thường xuyên,"{'id': 29813284, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-18T08:13:53Z'}"
588,2022-05-17 01:49:14,Notification của TP Bank quá chậm so với app của các ngân hàng khác. Thông báo biến động số dư phải 5 đến 10 giây mới nhận được!!,1,False,justinnguyen.me,Thông báo biến động số dư chậm,"{'id': 29813286, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-18T08:14:02Z'}"
589,2022-05-16 16:07:44,"Lỗi chuyển tiền và báo tin nhắn giao dịch rất chậm, thậm chí ko báo. App lỗi liên tục, thường ko login / và chuyển tiền sau 21-22h được",1,False,Thao05032019,Lỗi chuyển tiền và tin nhắn,"{'id': 29813291, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-18T08:14:14Z'}"
590,2022-05-13 11:12:46,App gì mà lúc nào cũng bắt gọi lên tổng đài lấy mã eToken+. Tháng nhập không biết bao nhiêu lần,1,False,bichtram08121997,Đăng nhập khó khăn,"{'id': 29743244, 'body': 'Chào Bạn ! TPBank xin lỗi bạn về sự bất tiện đã gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-05-14T15:12:57Z'}"
591,2022-05-13 11:03:14,Nên hiển thị tổng số tiền trong tài khoản tiết kiệm để dễ đang theo dõi,4,False,dev.0457,Nên hiển thị tổng số tiền trong tài khoản tiết kiệm,"{'id': 29743251, 'body': 'Chào Bạn ! TPBank xin lỗi bạn về sự bất tiện đã gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-05-14T15:13:14Z'}"
592,2022-05-13 08:20:27,"mở tài khảon rườm rà ,khó",1,False,s Bích gđchh,mở tài khoản,"{'id': 29743255, 'body': 'Chào Bạn ! TPBank xin lỗi bạn về sự bất tiện đã gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-05-14T15:13:29Z'}"
593,2022-05-12 00:14:18,Gửi nhanh từ ngân hàng khác qua gần 1 ngày chưa thấy báo có. Mấy ngân hàng khác bắn cái nhận ngay. Được cái mã đẹp còn quá tệ,1,False,Danny Phương Anh,Quá chậm nhận tiền,"{'id': 29737071, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về sự bất tiện Quý khách gặp phải trong quá trình sử dụng sản phẩm, dịch vụ của Ngân hàng.  \r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-14T02:26:46Z'}"
594,2022-05-10 12:26:39,App tiện lợi lắm ạ,4,False,piimax,Good,
595,2022-05-09 12:42:21,Tạo tk online xong chẳg dùng được. Định rườm rà. Tiền kẹt k chuyển đc. Khuyên mng nên đổi NK khác,1,False,cafein tmgy,Phiền phức,"{'id': 29704858, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-05-12T08:34:43Z'}"
596,2022-05-06 15:18:33,Lỗi lên lỗi xuống dăm bữa nửa tháng lại lỗi :)) Sớm chuyển ngân hàng thoy 🥲🥲,1,False,meowblink,Suốt ngày lỗi,"{'id': 29659098, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-05-10T08:47:56Z'}"
597,2022-05-06 10:25:23,Hỗ trợ rất kém phí còn đắt,1,False,chaau262,1sao là nhiều,"{'id': 29612946, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r Email: dichvu_khachhang@tpb.com.vn\r Fanpage: https://www.facebook.com/TPBank\r Cám ơn và rất mong sẽ được đồng hành cùng Bạn.\r', 'modified': '2022-05-07T17:47:16Z'}"
598,2022-05-05 10:36:54,Always clears your login settings such as passwords or Face ID everything single update.  Very annoying,1,False,jay2jayalo,Annoying,"{'id': 29607096, 'body': 'Hello ! TPBank is very sorry for the inconvenience you experienced. To support the fastest information check, please connect to TPBank via the following channels: Hotline 24/07: 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https: //www.facebook.com/TPBank Thank you and look forward to accompanying you.', 'modified': '2022-05-07T07:14:58Z'}"
599,2022-05-05 00:46:57,Buổi sáng đăng nhập app chờ hàng tiếng đồng hồ mới xong :),1,False,iyti6547,Lỗi,"{'id': 29597483, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r Email: dichvu_khachhang@tpb.com.vn\r Fanpage: https://www.facebook.com/TPBank\r Cám ơn và rất mong sẽ được đồng hành cùng Bạn.\r', 'modified': '2022-05-06T13:42:08Z'}"
600,2022-04-23 06:37:25,"Ngân hàng tốt, dịch vụ khách hàng từ bảo vệ đến giao dịch viên ai cũng chuyên nghiệp 10 điểm",5,False,atosphere,App tốt,
601,2022-05-03 15:12:38,"App xài ổn, nhưng các cây live Bank  của Ngân Hàng TP Bank ko hề ổn tí nào cả. Lần nào đi gửi tiền cũng thấy báo lỗi đang bảo trì, đi 1,2 cây ko sao, chạy đến 4,5 cây live bạn khác nhau, cây nào cũng báo lỗi, rất mất thời gian, công sức.",1,False,ddMBuc Minh123?@,Rất Khó chịu vs cây Live Bank.,"{'id': 29597479, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r Email: dichvu_khachhang@tpb.com.vn\r Fanpage: https://www.facebook.com/TPBank\r Cám ơn và rất mong sẽ được đồng hành cùng Bạn.\r', 'modified': '2022-05-06T13:41:49Z'}"
602,2022-05-03 11:02:26,"thi thoảng ko đăng nhập vào đc , app báo sai thông tin tk mk, 1 lúc sau lại vào đc. không hiểu kiểu gì, rất khó chịu",1,False,nguyễn trọng huynh,lỗi đăng nhập,"{'id': 29597472, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r Email: dichvu_khachhang@tpb.com.vn\r Fanpage: https://www.facebook.com/TPBank\r Cám ơn và rất mong sẽ được đồng hành cùng Bạn.\r', 'modified': '2022-05-06T13:41:31Z'}"
603,2022-05-03 03:18:23,Tạo tài khoản xong vào không được,1,False,linhtybbb,Tạo tài khoản xong vào không được,"{'id': 29547949, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-04T08:30:15Z'}"
604,2022-05-03 01:53:36,"App tệ, đăng nhập đúng hết tk lẫn mật khẩu cứ báo sai miết, lỗi nữa nên thất vọng :((",1,False,ose2303,Nv tư vấn ổn áp nhưng mà,"{'id': 29547955, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-05-04T08:30:25Z'}"
605,2022-05-01 07:16:42,app như bòi ý đăng nhập cứ báo lỗi không thể kết nối đến máy chủ tức vkl,1,False,ng.t.ha,app chán,"{'id': 29525687, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.\n', 'modified': '2022-05-03T07:29:17Z'}"
606,2022-04-27 17:10:36,"Ngân hàng rác rưởi, đăng ký cứ lỗi liên tục.",1,False,MinhOppa,Rác rưởi,"{'id': 29465683, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-04-29T08:07:55Z'}"
607,2022-04-25 14:43:42,Tôi có gửi tiết kiệm = app. Nay cập nhật xog vào kiểm tra ko thấy tiền nữa là sao. App load rõ lâu. Ngày xưa rất thích ngân hàng này. Nhưng giờ từ nhân viên đến cái app đều tệ.,1,False,zang.hi,Tiền tiết kiệm của tôi trên app ko thấy nữa ????,"{'id': 29426495, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-04-27T10:29:26Z'}"
608,2022-04-24 16:08:04,App hay bị lỗi không đăng nhập được cần gấp mà như vậy làm bực mình,1,False,thuemne,Lỗi đăng nhập,"{'id': 29426496, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-04-27T10:29:34Z'}"
609,2022-04-24 13:25:36,Bật tính năng thôi báo mà ck không thấy thông báo đâu?,1,False,hungban95,K hiện thông báo,"{'id': 29426501, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-04-27T10:29:43Z'}"
610,2022-04-21 05:53:07,"Tốt, ngân hàng có tiền thưởng nhanh chóng",5,False,thang_metan,Đánh giá,
611,2022-04-23 04:21:30,App tệ và khoá tài khoản khi đang dùng bình thường,1,False,0989888999,Không nên dùng nhé mọi người,"{'id': 29426521, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r\nĐể hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r\nHotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r\nEmail: dichvu_khachhang@tpb.com.vn\r\nFanpage: https://www.facebook.com/TPBank\r\nCám ơn và rất mong sẽ được đồng hành cùng Bạn.\r\n', 'modified': '2022-04-27T10:30:43Z'}"
612,2022-04-13 10:38:59,App dùng tốt,5,False,Maian264,Nhận xét app tpbank,
613,2022-04-20 05:47:09,"Có cái mặt bắt quay hoài chã xong, rõ chán",1,False,kimtuyen 12,Chán,"{'id': 29319271, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-04-22T01:16:47Z'}"
614,2022-04-20 04:09:51,Bọn lừa đảo . Ứng dụng quá tệ,1,False,nguyễn vịt,Chán,"{'id': 29319274, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-04-22T01:17:06Z'}"
615,2022-04-19 14:01:03,Bịp lắm mọi người ạ,1,False,hshsnf dksna,.,"{'id': 29319268, 'body': 'Chào Bạn ! TPBank rất xin lỗi bạn về bất tiện bạn gặp phải. Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau: Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036 Email: dichvu_khachhang@tpb.com.vn Fanpage: https://www.facebook.com/TPBank Cám ơn và rất mong sẽ được đồng hành cùng Bạn.', 'modified': '2022-04-22T01:16:30Z'}"
616,2022-04-15 14:22:25,Sập app,1,False,tpbank lon,Sập app rồi ae oi,"{'id': 29253536, 'body': 'Chào Bạn ! Cám ơn Bạn đã quan tâm và sử dụng sản phẩm dịch vụ của TPBank\r Để hỗ trợ kiểm tra thông tin nhanh nhất, Bạn vui lòng kết nối đến TPBank qua các kênh sau:\r Hotline 24/07 : 1900 5858 85/ 02437 683 683/ 1900 6036\r Email: dichvu_khachhang@tpb.com.vn\r Fanpage: https://www.facebook.com/TPBank\r Cám ơn và rất mong sẽ được đồng hành cùng Bạn.\r', 'modified': '2022-04-19T08:14:17Z'}"
